id,source,title,text
http://arxiv.org/abs/1004.5428v1,paper,Epitaxial integration of the intrinsic ferromagnetic semiconductor GdN   with silicon technology,"A major challenge for the next generation of spintronics devices is the implementation of ferromagnetic-semiconductor thin films as spin injectors and detectors. Spin-polarised carrier injection cannot be accomplished efficiently from metals, and coupled with the rarity of intrinsic ferromagnetic semiconductors this has driven intensive study of diluted magnetic semiconductors. Chief among these is the doped III-V compound (Ga,Mn)As. These materials suffer from a number of drawbacks; they (i) require magnetic-ion doping well above the solubility limit, and (ii) must be hole doped to above the degenerate limit, preventing independent control of the carrier concentration and charge sign. Here we demonstrate the first epitaxial growth of a recently-characterised intrinsic ferromagnetic semiconductor, GdN, on silicon substrates, providing an essential step on the way to integrate new spintronics functionalities into Si-based technology. The films have been characterised as regards their growth toward fully relaxed GdN, the density and mobility of their carriers, and their magnetic behaviour."
http://arxiv.org/abs/1011.3081v1,paper,Optical Dielectric Functions of III-V Semiconductors in Wurtzite Phase,"Optical properties of semiconductors can exhibit strong polarization dependence due to crystalline anisotropy. A number of recent experiments have shown that the photoluminescence intensity in free standing nanowires is polarization dependent. One contribution to this effect is the anisotropy of the dielectric function due to the fact that most nanowires crystalize in the wurtzite form. While little is known experimentally about the band structures wurtzite phase III-V semiconductors, we have previously predicted the bulk band structure of nine III-V semiconductors in wurtzite phase.Here, we predict the frequency dependent dielectric functions for nine non-Nitride wurtzite phase III-V semiconductors (AlP, AlAs, AlSb, GaP, GaAs, GaSb, InP, InAs and InSb). Their complex dielectric functions are calculated in the dipole approximation by evaluating the momentum matrix elements on a dense grid of special k-points using empirical pseudopotential wave functions. Corrections to the momentum matrix elements accounting for the missing core states are made using a scaling factor which is determined by using the optical sum rules on the calculated dielectric functions for the zincblende polytypes. The dielectric function is calculated for polarizations perpendicular and parallel to the c-axis of the crystal."
http://arxiv.org/abs/1105.4811v2,paper,Rectification at Graphene-Semiconductor Interfaces: Zero-Gap   Semiconductor Based Diodes,"Using current-voltage (I-V) and capacitance-voltage (C-V) measurements, we report on the unusual physics and promising technical applications associated with the formation of Schottky barriers at the interface of a one-atom-thick zero-gap semiconductor (graphene) and conventional semiconductors. When chemical vapor deposited graphene is transferred onto n-type Si, GaAs, 4H-SiC and GaN semiconductor substrates, there is a strong van der Waals attraction that is accompanied by charge transfer across the interface and the formation of a rectifying (Schottky) barrier. Thermionic emission theory in conjunction with the Schottky-Mott model within the context of bond-polarization theory provides a surprisingly good description of the electrical properties. Applications, such as to sensors where in forward bias there is exponential sensitivity to changes in the Schottky barrier height due to the presence of absorbates on the graphene or to analogue devices for which Schottky barriers are integral components are promising because of graphene's mechanical stability, its resistance to diffusion, its robustness at high temperatures and its demonstrated capability to embrace multiple functionalities."
http://arxiv.org/abs/1110.5643v1,paper,Momentum relaxation in a semiconductor proximity-coupled to a disordered   s-wave superconductor: effect of scattering on topological superconductivity,"We study the superconducting proximity effect between a conventional semiconductor and a disordered s-wave superconductor. We calculate the effective momentum relaxation rate in the semiconductor due to processes involving electron tunneling into a disordered superconductor and scattering off impurities. The magnitude of the effective disorder scattering rate is important for understanding the stability of the topological (chiral p-wave) superconducting state that emerges in the semiconductor, since disorder scattering has a detrimental effect and can drive the system into a non-topological state. We find that the effective impurity scattering rate involves higher-order tunneling processes and is suppressed due to the destructive quantum interference of quasi-particle and quasi-hole trajectories. We show that, despite the fact that both the proximity-induced gap and the effective impurity scattering rate depend on interface transparency, there is a large parameter regime where the topological superconducting phase is robust against disorder in the superconductor. Thus, we establish that the static disorder in the superconductor does not suppress the proximity induced topological superconductivity in the semiconductor."
http://arxiv.org/abs/1210.0148v1,paper,Realization of spin gapless semiconductors: the Heusler compound Mn2CoAl,"Recent studies have reported an interesting class of semiconductor materials that bridge the gap between semiconductors and halfmetallic ferromagnets. These materials, called spin gapless semiconductors, exhibit a bandgap in one of the spin channels and a zero bandgap in the other and thus allow for tunable spin transport. Here, a theoretical and experimental study of the spin gapless Heusler compound Mn2CoAl is presented. It turns out that Mn2CoAl is a very peculiar ferrimagnetic semiconductor with a magnetic moment of 2 {\mu}B and a high Curie temperature of 720 K. Below 300 K, the compound exhibits nearly temperature-independent conductivity, very low, temperature-independent carrier concentration, and a vanishing Seebeck coefficient. The magnetoresistance changes sign with temperature. In high fields, it is positive and non-saturating at low temperatures, but negative and saturating at high temperatures. The anomalous Hall effect is comparatively low, which is explained by the close antisymmetry of the Berry curvature for kz of opposite sign."
http://arxiv.org/abs/1303.1187v1,paper,Superconducting proximity effect in semiconductor nanowires,"We theoretically consider the proximity effect in semiconductor-superconductor hybrid nanostructures, which are being extensively studied in the context of the ongoing search for non-Abelian Majorana fermions in solid state systems. Specifically, we consider the dependence on the thickness of the semiconductor in the direction normal to the interface, a physical effect that has been uncritically neglected in all prior work on the subject. Quite surprisingly, we find the completely unanticipated result that increasing the semiconductor thickness leads to a drastic suppression of the induced superconducting gap due to proximity-induced interband coupling. As a result, in the limit of strong semiconductor-superconductor coupling, the proximity-induced gap becomes much smaller than the bulk superconductor gap and depends weakly on the interface transparency."
http://arxiv.org/abs/1403.7911v1,paper,Semiconductor cavity QED: Bandgap induced by vacuum fluctuations,"We consider theoretically a semiconductor nanostructure embedded in one-dimensional microcavity and study the modification of its electron energy spectrum by the vacuum fluctuations of the electromagnetic field. To solve the problem, a non-perturbative diagrammatic approach based on the Green's function formalism is developed. It is shown that the interaction of the system with the vacuum fluctuations of the optical cavity opens gaps within the valence band of the semiconductor. The approach is verified for the case of large photon occupation numbers, proving the validity of the model by comparing to previous studies of the semiconductor system excited by a classical electromagnetic field. The developed theory is of general character and allows for unification of quantum and classical descriptions of the strong light-matter interaction in semiconductor structures."
http://arxiv.org/abs/1408.3681v4,paper,Effects of quantum interference on the electron transport in the   semiconductor$/$benzene$/$semiconductor junction,"Using the tight-binding model and the generalized Green's function formalism, the effect of quantum interference on the electron transport through the benzene molecule in a semiconductor/benzene/semiconductor junction is numerically investigated. We show how the quantum interference sources, different contact positions and local gate, can control the transmission characteristics of the electrode/molecule/electrode junction. We also study the occurrence of anti-resonant states in the transmission probability function using a simple graphical scheme (introduced in Ref.[Phys. Chem. Chem. Phys, 2011, 13, 1431]) for different geometries of the contacts between the benzene molecule and semiconductor(silicon and titanium dioxide) electrodes."
http://arxiv.org/abs/1410.4670v3,paper,Light-Matter Interaction and Lasing in Semiconductor Nanowires: A   combined FDTD and Semiconductor Bloch Equation Approach,"We present a time-domain model for the simulation of light-matter interaction in semiconductors in arbitrary geometries and across a wide range of excitation conditions. The electromagnetic field is treated classically using the finite-difference time-domain method. The polarization and occupation numbers of the semiconductor material are described using the semiconductor Bloch equations including many-body effects in the screened Hartree-Fock approximation. Spontaneous emission noise is introduced using stochastic driving terms. As an application of the model, we present simulations of the dynamics of a nanowire laser including optical pumping, seeding by spontaneous emission and the selection of lasing modes."
http://arxiv.org/abs/1411.6254v2,paper,Epitaxy of Semiconductor-Superconductor nanowires,"Controlling the properties of semiconductor/metal interfaces is a powerful method for designing functionality and improving the performance of electrical devices. Recently semiconductor/superconductor hybrids have appeared as an important example where the atomic scale uniformity of the interface plays a key role for the quality of the induced superconducting gap. Here we present epitaxial growth of semiconductor-metal core-shell nanowires by molecular beam epitaxy, a method that provides a conceptually new route to controlled electrical contacting of nanostructures and for designing devices for specialized applications such as topological and gate-controlled superconducting electronics. Our materials of choice, InAs/Al, are grown with epitaxially matched single plane interfaces, and alternative semiconductor/metal combinations allowing epitaxial interface matching in nanowires are discussed. We formulate the grain growth kinetics of the metal phase in general terms of continuum parameters and bicrystal symmetries. The method realizes the ultimate limit of uniform interfaces and appears to solve the soft-gap problem in superconducting hybrid structures."
http://arxiv.org/abs/1501.05155v1,paper,Parity lifetime of bound states in a proximitized semiconductor nanowire,"Quasiparticle excitations can compromise the performance of superconducting devices, causing high frequency dissipation, decoherence in Josephson qubits, and braiding errors in proposed Majorana-based topological quantum computers. Quasiparticle dynamics have been studied in detail in metallic superconductors but remain relatively unexplored in semiconductor-superconductor structures, which are now being intensely pursued in the context of topological superconductivity. To this end, we introduce a new physical system comprised of a gate-confined semiconductor nanowire with an epitaxially grown superconductor layer, yielding an isolated, proximitized nanowire segment. We identify Andreev-like bound states in the semiconductor via bias spectroscopy, determine the characteristic temperatures and magnetic fields for quasiparticle excitations, and extract a parity lifetime (poisoning time) of the bound state in the semiconductor exceeding 10 ms."
http://arxiv.org/abs/1506.08374v1,paper,The catalytic activity of gold/cadmium sulfide (Au/CdS) nanocrystals,"Semiconductor nanocrystals (NCs) are the building blocks for the future opto-electronic devices, and other energy-harvesting applications. Although the energy demand has been increasing, energy sources are diminishing. Hydrogen, green energy source, is used in space shuttles and other transportation means. The hydrogen production using semiconductors such as TiO2 suffers from several limitations, and hence, alterative techniques for hydrogen production are desired. Recently, photocatalysis using different nanostructures has been studied.1-6 In this project, we have studied the catalytic activity of gold/cadmium sulphide (Au/CdS) NCs to reduce protons into hydrogen qualitatively. The Au/CdS NCs absorb a large amount of visible photons due to plasmon resonance and create electron-hole pairs. The excited electrons migrate to the catalysts, and the protons are reduced while the ligands on the surface of NCs scavenge holes. Thus, photocatalysis occurs due to the energy transfer from metal to semiconductor materials. The hydrogen production using Au/CdS metal semiconductor NCs is more efficient than that of using CdS semiconductor NCs."
http://arxiv.org/abs/1509.01457v2,paper,Optical and electronic properties of some binary semiconductors from   energy gaps,"II-VI and III-V tetrahedral semiconductors have significant potential for novel optoelectronic applications. In the present work, some of the optical and electronic properties of these groups of semiconductors have been studied using a recently proposed empirical relationship for refractive index from energy gap. The calculated values of these properties are also compared with those calculated from some well known relationships. From an analysis of the calculated electronic polarisability of these tetrahedral binary semiconductors from different formulations, we have proposed an empirical relation for its calculation. The predicted values of electronic polarisability of these semiconductors agree fairly well with the known values over a wide range of energy gap."
http://arxiv.org/abs/1601.05849v1,paper,Charge carrier coherence and Hall effect in organic semiconductors,"Hall effect measurements are important for elucidating the fundamental charge transport mechanisms and intrinsic mobility in organic semiconductors. However, Hall effect studies frequently reveal an unconventional behavior that cannot be readily explained with the simple band-semiconductor Hall effect model. Here, we develop an analytical model of Hall effect in organic field-effect transistors in a regime of coexisting band and hopping carriers. The model, which is supported by the experiments, is based on a partial Hall voltage compensation effect, occurring because hopping carriers respond to the transverse Hall electric field and drift in the direction opposite to the Lorentz force acting on band carriers. We show that this can lead in particular to an underdeveloped Hall effect observed in organic semiconductors with substantial off-diagonal thermal disorder. Our model explains the main features of Hall effect in a variety of organic semiconductors and provides an analytical description of Hall mobility, carrier density and carrier coherence factor."
http://arxiv.org/abs/1601.05898v1,paper,Integrated superconducting detectors on semiconductors for quantum   optics applications,"Semiconductor quantum photonic circuits can be used to efficiently generate, manipulate, route and exploit non-classical states of light for distributed photon based quantum information technologies. In this article, we review our recent achievements on the growth, nanofabrication and integration of high-quality, superconducting niobium nitride thin films on optically active, semiconducting GaAs substrates and their patterning to realise highly efficient and ultrafast superconducting detectors on semiconductor nanomaterials containing quantum dots. Our state-of-the-art detectors reach external detection quantum efficiencies up to 20% for ~4nm thin films and single photon timing resolutions <72ps. We discuss the integration of such detectors into quantum dot loaded, semiconductor ridge waveguides, resulting in the on-chip, time-resolved detection of quantum dot luminescence. Furthermore, a prototype quantum optical circuit is demonstrated that enabled the on-chip generation of resonance fluorescence from an individual InGaAs quantum dot, with a line width <15 $\mu$eV displaced by 1mm from the superconducting detector on the very same semiconductor chip. Thus, all key components required for prototype quantum photonic circuits with sources, optical components and detectors on the same chip are reported."
http://arxiv.org/abs/1603.06471v1,paper,Rashba semiconductor as spin Hall material: Experimental demonstration   of spin pumping in wurtzite $n$-GaN:Si,"Pure spin currents in semiconductors are essential for implementation in the next generation of spintronic elements. Heterostructures of III- nitride semiconductors are currently employed as central building-blocks for lighting and high-power devices. Moreover, the long relaxation times and the spin-orbit coupling (SOC) in these materials indicate them as privileged hosts for spin currents and related phenomena. Spin pumping is an efficient mechanism for the inception of spin current and its conversion into charge current in non-magnetic metals and semiconductors with Rashba SOC $via$ spin Hall effects. We report on the generation in $n$-GaN:Si\,--\,at room temperature and through spin pumping\,--\,of pure spin current, fundamental for the understanding of the spin dynamics in these non-centrosymmetric Rashba systems. We find for $n$-GaN:Si a spin Hall angle $\theta_{\mathrm{SH}}$=$3.03\times10^{-3}$, exceeding by one order of magnitude those reported for other semiconductors, pointing at III-nitrides as particularly efficient spin current generators."
http://arxiv.org/abs/1608.01994v2,paper,Absorption of light dark matter in semiconductors,"Semiconductors are by now well-established targets for direct detection of MeV to GeV dark matter via scattering off electrons. We show that semiconductor targets can also detect significantly lighter dark matter via an absorption process. When the dark matter mass is above the band gap of the semiconductor (around an eV), absorption proceeds by excitation of an electron into the conduction band. Below the band gap, multi-phonon excitations enable absorption of dark matter in the 0.01 eV to eV mass range. Energetic dark matter particles emitted from the sun can also be probed for masses below an eV. We derive the reach for absorption of a relic kinetically mixed dark photon or pseudoscalar in germanium and silicon, and show that existing direct detection results already probe new parameter space. With only a moderate exposure, low-threshold semiconductor target experiments can exceed current astrophysical and terrestrial constraints on sub-keV bosonic dark matter."
http://arxiv.org/abs/1608.02129v1,paper,Spin Transfer Torque in the Semiconductor/Ferromagnetic Structure in the   Presence of Rashba Effect,"Spin transfer torque in magnetic structures occurs when the transverse component of the spin current that flows from the nonmagnetic medium to ferromagnetic medium are absorbed by the interface. In this paper, considering the Rashba effect on semiconductor region, we have discussed the spin transfer torque in semiconductor/ferromagnetic structure and obtained the components of spin-current density for two models: (I)-single electron and (II)- the distribution of electrons. We have shown that whatever the difference between Fermi surfaces in semiconductor and Fermi spheres for the up and down spins in ferromagnetic increase, the transmission probability decreases. The obtained results for the values used in this article illustrate that Rashba effect increases the difference between a Fermi sphere in semiconductors and Fermi sphere for the up and down spins in ferromagnetic. The results also show that the Rashba effect, brings an additional contribution to the components of spin transfer torque, which is not exist in the absence of the Rashba interaction. Moreover, the Rashba term has also different effects on the transverse components of the spin torque transfer."
http://arxiv.org/abs/1701.02650v2,paper,Improved self-energy correction method for accurate and efficient band   structure calculation,"The LDA-1/2 method for self-energy correction is a powerful tool for calculating accurate band structures of semiconductors, while keeping the computational load as low as standard LDA. Nevertheless, controversies remain regarding the arbitrariness of choice between (1/2)e and (1/4)e charge stripping from the atoms in group IV semiconductors, the incorrect direct band gap predicted for Ge, and inaccurate band structures for III-V semiconductors. Here we propose an improved method named shell-LDA-1/2 (shLDA-1/2 for short), which is based on a shell-like trimming function for the self-energy potential. With the new approach, we obtained accurate band structures for group IV, and for III-V and II-VI compound semiconductors. In particular, we reproduced the complete band structure of Ge in good agreement with experimental data. Moreover, we have defined clear rules for choosing when (1/2)e or (1/4)e charge ought to be stripped in covalent semiconductors, and for identifying materials for which shLDA-1/2 is expected to fail."
http://arxiv.org/abs/1701.07407v1,paper,Binding energies of trions and biexcitons in two-dimensional   semiconductors from diffusion quantum Monte Carlo calculations,"Excitonic effects play a particularly important role in the optoelectronic behavior of two-dimensional (2D) semiconductors. To facilitate the interpretation of experimental photoabsorption and photoluminescence spectra we provide statistically exact diffusion quantum Monte Carlo binding-energy data for Mott-Wannier models of excitons, trions, and biexcitons in 2D semiconductors. We also provide contact pair densities to allow a description of contact (exchange) interactions between charge carriers using first-order perturbation theory. Our data indicate that the binding energy of a trion is generally larger than that of a biexciton in 2D semiconductors. We provide interpolation formulas giving the binding energy and contact density of 2D semiconductors as functions of the electron and hole effective masses and the in-plane polarizability."
http://arxiv.org/abs/1703.00126v1,paper,Ferroelectric metal-oxide-semiconductor capacitors using ultrathin   single crystalline SrZrxTi1-xO3,"The epitaxial growth of multifunctional oxides on semiconductors has opened a pathway to introduce new functionalities to semiconductor device technologies. In particular, ferroelectric materials integrated on semiconductors could lead to low-power field-effect devices that can be used for logic and memory. Essential to realizing such field-effect devices is the development of ferroelectric metal-oxide-semiconductor (MOS) capacitors, in which the polarization of a ferroelectric gate is coupled to the surface potential of a semiconducting channel. Here we demonstrate that ferroelectric MOS capacitors can be realized using single crystalline SrZrxTi1-xO3 (x = 0.7) that has been epitaxially grown on Ge. We find that the ferroelectric properties of SrZrxTi1-xO3 are exceptionally robust, as gate layers as thin as 5 nm corresponding to an equivalent-oxide-thickness of just 1.0 nm exhibit a ~ 2 V hysteretic window in the capacitance-voltage characteristics. The development of ferroelectric MOS capacitors with nanoscale gate thicknesses opens new vistas for nanoelectronic devices."
http://arxiv.org/abs/1703.03893v1,paper,Graphene-like quaternary compound SiBCN: a new wide direct band gap   semiconductor predicted by a first-principles study,"Due to the lack of two-dimensional silicon-based semiconductors and the fact that most of the components and devices are generated on single-crystal silicon or silicon-based substrates in modern industry, designing two-dimensional silicon-based semiconductors is highly desired. With the combination of a swarm structure search method and density functional theory in this work, a quaternary compound SiBCN with graphene-like structure is found and displays a wide direct band gap as expected. The band gap is of ~2.63 eV which is just between ~2.20 and ~3.39 eV of the highlighted semiconductors SiC and GaN. Notably, the further calculation reveals that SiBCN possesses high carrier mobility with ~5.14x10^3 and ~13.07x10^3 cm^2V^-1s^-1 for electron and hole, respectively. Furthermore, the ab initio molecular dynamics simulations also show that the graphene-like structure of SiBCN can be well kept even at an extremely high temperature of 2000 K. The present work tells that designing ulticomponent silicides may be a practicable way to search for new silicon-based low-dimensional semiconductors which can match well with the previous Si-based substrates."
http://arxiv.org/abs/1706.03813v2,paper,Size-dependent nonlocal effects in plasmonic semiconductor particles,"Localized surface plasmons (LSP) in semiconductor particles are expected to exhibit spatial nonlocal response effects as the geometry enters the nanometer scale. To investigate these nonlocal effects, we apply the hydrodynamic model to nanospheres of two different semiconductor materials: intrinsic InSb and $n$-doped GaAs. Our results show that the semiconductors indeed display nonlocal effects, and that these effects are even more pronounced than in metals. In a $150\mathrm{\,nm}$ InSb particle at $300\mathrm{\,K}$, the LSP frequency is blueshifted 35%, which is orders of magnitude larger than the blueshift in a metal particle of the same size. This property, together with their tunability, makes semiconductors a promising platform for experiments in nonlocal effects."
http://arxiv.org/abs/1710.10267v2,paper,Theory of photoexcited and thermionic emission across a two-dimensional   graphene-semiconductor Schottky junction,"This paper is devoted to photocarrier transport across a two-dimensional graphene-semiconductor Schottky junction. We study linear response to monochromatic light with excitation energy well below the semiconductor band gap. The operation mechanism relies on both photoelectric and thermionic emission from graphene to a two-dimensional semiconductor under continuous illumination and zero bias. Due to the thermalization bottleneck for low-energy carriers in graphene, the photoelectric contribution is found to dominate the photoresponse at near-infrared excitation frequencies and below. The extended thermalization time provides an interesting opportunity to facilitate the interlayer photocarrier transport bypassing the thermalization stage. As a result, the total photoresponsivity rapidly increases with excitation wavelength making graphene-semiconductor junctions attractive for photodetection at the telecommunication frequency."
http://arxiv.org/abs/1407.3174v1,paper,"Electromagnetic waves reflection, transmission and absorption by   graphene - magnetic semiconductor - graphene sandwich-structure in magnetic   field: Faraday geometry","Electrodynamic properties of the graphene - magnetic semiconductor - graphene sandwich-structure have been investigated theoretically with taking into account the dissipation processes. Influence of graphene layers on electromagnetic waves propagation in graphene - semi-infinte magnetic semiconductor and graphene - magnetic semiconductor - graphene sandwich-structure has been analyzed. Frequency and field dependences of the reflectance, transmittance and absorbtance of electromagnetic waves by such structure have been calculated. The size effects associated with the thickness of the structure have been analyzed. The possibility of efficient control of electrodynamic properties of graphene - magnetic semiconductor - graphene sandwich structure by an external magnetic field has been shown."
http://arxiv.org/abs/1705.09948v2,paper,Multi-harmonic Quantum Dot Optomechanics in fused LiNbO$_3$-(Al)GaAs   hybrids,"We fabricated an acousto-optic semiconductor hybrid device for strong optomechanical coupling of individual quantum emitters and a surface acoustic wave. Our device comprises a surface acoustic wave chip made from highly piezoelectric LiNbO$_3$ and a GaAs-based semiconductor membrane with an embedded layer of quantum dots. Employing multi-harmonic transducers, we generated sound waves on LiNbO$_3$ over a wide range of radio frequencies. We monitored their coupling to and propagation across the semiconductor membrane both in the electrical and optical domain. We demonstrate enhanced optomechanical tuning of the embedded quantum dots with increasing frequencies. This effect was verified by finite element modelling of our device geometry and attributed to an increased localization of the acoustic field within the semiconductor membrane. For moderately high acoustic frequencies, our simulations predict strong optomechanical coupling making our hybrid device ideally suited for applications in semiconductor based quantum acoustics."
http://arxiv.org/abs/1707.05078v2,paper,Possible spin gapless semiconductor type behaviour in CoFeMnSi epitaxial   thin films,"Spin-gapless semiconductors with their unique band structures have recently attracted much attention due to their interesting transport properties that can be utilized in spintronics applications. We have successfully deposited the thin films of quaternary spin-gapless semiconductor CoFeMnSi Heusler alloy on MgO (001) substrates using a pulsed laser deposition system. These films show epitaxial growth along (001) direction and display uniform and smooth crystalline surface. The magnetic properties reveal that the film is ferromagnetically soft along the in-plane direction and its Curie temperature is well above 400 K. The electrical conductivity of the film is low and exhibits a nearly temperature independent semiconducting behaviour. The estimated temperature coefficient of resistivity for the film is -7x10^-10 Ohm.m/K, which is comparable to the values reported for spin-gapless semiconductors."
http://arxiv.org/abs/1712.07718v1,paper,Bridging the Gap between Crystal Theory and Semiconductor Physics,"The theory of perfect crystals, founded upon the Bloch theorem, gives an understanding of extended quantum states grouped into energy bands, and permits the derivation of the dynamics of electrons in those states. The semiconductor physics used to explain the operation of electronic devices treats the (imperfect) semiconductor crystal as a uniform effective medium in which positively and negatively charged quasi-particles mostly obey Newtonian dynamics, and in which the chemistry of impurity atoms is far different from that of those same atoms in free space. The connection between these two pictures can be made by made by invoking a mathematical transformation that takes the finite-temperature, impure device structure and algebraically subtracts from it a perfect crystal, leaving only the residual differences to be analyzed. This notion of the residual difference offers a conceptual basis for understanding many aspects of semiconductor physics, including the properties of impurity states and heterogeneous interfaces. The mesoscopic transformation that underlies the residual-difference picture provides the systematic way to define a concept that is essential to the understanding of semiconductor devices: a position-dependent band structure."
http://arxiv.org/abs/2104.06578v1,paper,Low-Frequency Electronic Noise Spectroscopy of Quasi-2D van der Waals   Antiferromagnetic Semiconductors,"We investigated low-frequency current fluctuations, i.e. noise, in the quasi-two-dimensional (2D) van der Waals antiferromagnetic semiconductor FePS3 with the electronic bandgap of 1.5 eV. The electrical and noise characteristics of the p-type, highly resistive, thin films of FePS3 were measured at different temperatures. The noise spectral density was of the 1/f - type over most of the examined temperature range but revealed well-defined Lorentzian bulges, and increased strongly near the Neel temperature of 118 K (f is the frequency). Intriguingly, the noise spectral density attained its minimum at temperature T~200 K, which was attributed to an interplay of two opposite trends in noise scaling - one for semiconductors and another for materials with the phase transitions. The Lorentzian corner frequencies revealed unusual dependence on temperature and bias voltage, suggesting that their origin is different from the generation - recombination noise in conventional semiconductors. The obtained results are important for proposed applications of antiferromagnetic semiconductors in spintronic devices. They also attest to the power of the noise spectroscopy for monitoring various phase transitions."
http://arxiv.org/abs/quant-ph/0603111v1,paper,Experimental test for the conductivity properties from the Casimir force   between metal and semiconductor,"The experimental investigation of the Casimir force between a large metallized sphere and semiconductor plate is performed using an atomic force microscope. Improved calibration and measurement procedures permitted reduction in the role of different uncertainties. Rigorous statistical procedures are applied for the analysis of random, systematic and total experimental errors at 95% confidence. The theoretical Casimir force is computed for semiconductor plates with different conductivity properties taking into account all theoretical uncertainties discussed in literature. The comparison between experiment and theory is done at both 95 and 70% confidence. It is demonstrated that the theoretical results computed for the semiconductor plate used in experiment are consistent with data. At the same time, theory describing a dielectric plate is excluded by experiment at 70% confidence. Thus, the Casimir force is proved to be sensitive to the conductivity properties of semiconductors."
http://arxiv.org/abs/1106.5506v2,paper,Probing a topological quantum critical point in   semiconductor-superconductor heterostructures,"Quantum ground states on the non-trivial side of a topological quantum critical point (TQCP) have unique properties that make them attractive candidates for quantum information applications. A recent example is provided by s-wave superconductivity on a semiconductor platform, which is tuned through a TQCP to a topological superconducting (TS) state by an external Zeeman field. Despite many attractive features of TS states, TQCPs themselves do not break any symmetries, making it impossible to distinguish the TS state from a regular superconductor in conventional bulk measurements. Here we show that for the semiconductor TQCP this problem can be overcome by tracking suitable bulk transport properties across the topological quantum critical regime itself. The universal low-energy effective theory and the scaling form of the relevant susceptibilities also provide a useful theoretical framework in which to understand the topological transitions in semiconductor heterostructures. Based on our theory, specific bulk measurements are proposed here in order to characterize the novel TQCP in semiconductor heterostructures."
http://arxiv.org/abs/1203.1970v1,paper,Thermodynamic Oxidation and Reduction Potentials of Photocatalytic   Semiconductors in Aqueous Solution,"We introduce an approach to calculate the thermodynamic oxidation and reduction potentials of semiconductors in aqueous solution. By combining a newly-developed ab initio calculation for compound formation energy and band alignment with electrochemistry experimental data, this approach can be used to predict the stability of almost any compound semiconductor in aqueous solution. 30 photocatalytic semiconductors have been studied, and a graph (a simplified Pourbaix diagram) showing their valence/conduction band levels and oxidation/reduction potentials is produced. Based on this graph, we have studied the stabilities and trends against the oxidative and reductive photocorrosion for compound semiconductors. We found that, only metal oxides can be thermodynamically stable when used as the n-type photoanodes. All the non-oxides are unstable due to easy oxidation by the photogenerated holes, but they can be resistant to the reduction by electrons, thus stable as the p-type photocathodes."
http://arxiv.org/abs/1312.0002v1,paper,Semiconductor solar superabsorber,"Understanding the maximal enhancement of solar absorption in semiconductor materials by light trapping promises the development of affordable solar cells. However, the conventional Lambertian limit is only valid for idealized material systems with weak absorption, and cannot hold for the typical semiconductor materials used in solar cells due to the substantial absorption of these materials. Herein we theoretically demonstrate the maximal solar absorption enhancement for semiconductor materials and elucidate the general design principle for light trapping structures to approach the theoretical maximum. By following the principles, we design a practical light trapping structure that can enable an ultrathin layer of semiconductor materials,for instance, 10 nm thick a-Si, absorb > 90% sunlight above the bandgap. The design has active materials with one order of magnitude less volume than any of the existing solar light trapping designs in literature. This work points towards the development of ultimate solar light trapping techniques."
http://arxiv.org/abs/1405.1693v1,paper,Multi-phonon-assisted absorption and emission in semiconductors and its   potential for laser refrigeration,"Laser cooling of semiconductors has been an elusive goal for many years, and while attempts to cool the narrow gap semiconductors such as GaAs are yet to succeed, recently, net cooling has been attained in a wider gap CdS. This raises the question of whether wider gap semiconductors with higher phonon energies and stronger electron-phonon coupling are better suitable for laser cooling. In this work we develop a straightforward theory of phonon-assisted absorption and photoluminescence of semiconductors that involves more than one phonon and use to examine wide gap materials, such as GaN and CdS and compare them with GaAs. The results indicate that while strong electron-phonon coupling in both GaN and CdS definitely improves the prospects of laser cooling, large phonon energy in GaN may be a limitation, which makes CdS a better prospect for laser cooling."
http://arxiv.org/abs/1704.03756v1,paper,Prediction of new Group IV-V-VI monolayer semiconductors based on first   principle calculation,"Two-dimension (2D) semiconductor materials have attracted much attention and research interest for their novel properties suitable for electronic and optoelectronic applications. In this paper, we have proposed an idea in new 2D materials design by using adjacent group elements to substitute half of the atoms in the primitive configurations to form isoelectronic compounds. We have successfully taken this idea on group V monolayers and have obtained many unexplored Group IV-V-VI monolayer compounds: P2SiS, As2SiS, As2GeSe, Sb2GeSe, Sb2SnTe, and Bi2SnTe. Relative formation energy calculations, phonon spectrum calculations, as well as finite-temperature molecular dynamics simulations confirm their stability and DFT calculations indicate that they are all semiconductors. This idea broadens the scope of group V semiconductors and we believe it can be extended to other type of 2D materials to obtain new semiconductors with better properties for optoelectronic and electronic applications."
